id,name,bugs,cyclomatic
4354,org.apache.hadoop.fs.LocalFileSystem.initialize(),0,3
4355,org.apache.hadoop.fs.FileSystem.setWriteChecksum(),0,1
4356,org.apache.hadoop.fs.ChecksumFileSystem.setWriteChecksum(),0,1
4357,org.apache.hadoop.fs.FilterFileSystem.setWriteChecksum(),2,1
4358,org.apache.hadoop.fs.viewfs.ViewFileSystem.setWriteChecksum(),0,2
4359,org.apache.hadoop.fs.shell.CommandWithDestination.setVerifyChecksum(),0,1
4360,org.apache.hadoop.fs.shell.CommandWithDestination.setWriteChecksum(),0,1
4361,org.apache.hadoop.security.Credentials.mergeAll(),0,1
4362,org.apache.hadoop.ipc.Server.getHandlers(),0,1
4363,org.apache.hadoop.conf.Configuration.getClassByNameOrNull(),0,6
4364,org.apache.hadoop.net.AbstractDNSToSwitchMapping.dumpTopology(),0,3
4365,org.apache.hadoop.net.AbstractDNSToSwitchMapping.getSwitchMap(),0,1
4366,org.apache.hadoop.net.AbstractDNSToSwitchMapping.isSingleSwitchByScriptPolicy(),0,1
4367,org.apache.hadoop.net.ScriptBasedMapping.toString(),0,1
4368,org.apache.hadoop.net.CachedDNSToSwitchMapping.getSwitchMap(),0,1
4369,org.apache.hadoop.net.CachedDNSToSwitchMapping.toString(),0,1
4370,org.apache.hadoop.ipc.Server.getRpcDetailedMetrics(),0,1
4371,org.apache.hadoop.net.NetUtils.getHostPortString(),0,1
4372,org.apache.hadoop.ipc.Server.IpcSerializationType.fromByte(),0,0
4373,org.apache.hadoop.ipc.Server.IpcSerializationType.write(),0,0
4374,org.apache.hadoop.util.ProtoUtil.getUgi(),0,5
4375,org.apache.hadoop.util.ProtoUtil.makeIpcConnectionContext(),0,6
4376,org.apache.hadoop.fs.shell.PathData.parentExists(),1,2
4377,org.apache.hadoop.ha.ShellCommandFencer.abbreviate(),0,2
4378,org.apache.hadoop.ha.ShellCommandFencer.checkArgs(),0,2
4379,org.apache.hadoop.ha.ShellCommandFencer.tryFence(),0,6
4380,org.apache.hadoop.ha.ActiveStandbyElector.ActiveStandbyElectorCallback.becomeActive(),0,0
4381,org.apache.hadoop.ha.ActiveStandbyElector.ActiveStandbyElectorCallback.becomeStandby(),0,0
4382,org.apache.hadoop.ha.ActiveStandbyElector.ActiveStandbyElectorCallback.enterNeutralMode(),0,0
4383,org.apache.hadoop.ha.ActiveStandbyElector.ActiveStandbyElectorCallback.notifyFatalError(),0,0
4384,org.apache.hadoop.security.SecurityUtil.doAsLoginUserOrFatal(),0,3
4385,org.apache.hadoop.io.retry.RetryPolicies.calculateExponentialTime(),0,1
4386,org.apache.hadoop.ipc.RPC.getConnectionIdForProxy(),0,2
4387,org.apache.hadoop.ha.FenceMethod.checkArgs(),0,0
4388,org.apache.hadoop.ha.FenceMethod.tryFence(),0,0
4389,org.apache.hadoop.ha.SshFenceByTcpPort.checkArgs(),0,2
4390,org.apache.hadoop.ha.SshFenceByTcpPort.tryFence(),0,4
4391,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.close(),0,1
4392,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.getServiceState(),0,0
4393,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.monitorHealth(),0,2
4394,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.readyToBecomeActive(),0,0
4395,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.transitionToActive(),0,2
4396,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.transitionToStandby(),0,2
4397,org.apache.hadoop.ha.NodeFencer.create(),0,2
4398,org.apache.hadoop.ha.NodeFencer.fence(),0,5
4399,org.apache.hadoop.ipc.Client.ConnectionId.getMaxRetriesOnSocketTimeouts(),0,1
4400,org.apache.hadoop.ha.FailoverController.failover(),0,9
4401,org.apache.hadoop.ha.ActiveStandbyElector.getActiveData(),0,4
4402,org.apache.hadoop.ha.ActiveStandbyElector.getNewZooKeeper(),0,0
4403,org.apache.hadoop.ha.ActiveStandbyElector.joinElection(),0,4
4404,org.apache.hadoop.ha.ActiveStandbyElector.process(),0,0
4405,org.apache.hadoop.ha.ActiveStandbyElector.processResult(),0,10
4406,org.apache.hadoop.ha.ActiveStandbyElector.quitElection(),0,2
4407,org.apache.hadoop.ha.HAAdmin.getProtocol(),0,0
4408,org.apache.hadoop.ha.HAAdmin.getServiceAddr(),0,1
4409,org.apache.hadoop.ha.HAAdmin.getUsageString(),0,1
4410,org.apache.hadoop.ha.HAAdmin.printUsage(),0,3
4411,org.apache.hadoop.ha.HAAdmin.run(),0,4
4412,org.apache.hadoop.ha.HAAdmin.runCmd(),0,17
4413,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.getProtocolSignature(),0,2
4414,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.getProtocolVersion(),0,1
4415,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.getServiceState(),0,0
4416,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.monitorHealth(),0,2
4417,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.readyToBecomeActive(),0,0
4418,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.transitionToActive(),0,2
4419,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.transitionToStandby(),0,2
4420,org.apache.hadoop.ha.HAServiceProtocol.getServiceState(),0,0
4421,org.apache.hadoop.ha.HAServiceProtocol.monitorHealth(),0,0
4422,org.apache.hadoop.ha.HAServiceProtocol.readyToBecomeActive(),0,0
4423,org.apache.hadoop.ha.HAServiceProtocol.transitionToActive(),0,0
4424,org.apache.hadoop.ha.HAServiceProtocol.transitionToStandby(),0,0
4425,org.apache.hadoop.ipc.ProtocolTranslator.getUnderlyingProxyObject(),0,0
4426,org.apache.hadoop.ha.StreamPumper.join(),0,1
4427,org.apache.hadoop.ha.StreamPumper.pump(),0,3
4428,org.apache.hadoop.ha.StreamPumper.start(),0,1
4429,org.apache.hadoop.ha.HAServiceProtocolHelper.monitorHealth(),0,2
4430,org.apache.hadoop.ha.HAServiceProtocolHelper.transitionToActive(),0,2
4431,org.apache.hadoop.ha.HAServiceProtocolHelper.transitionToStandby(),0,2
4432,org.apache.hadoop.util.ThreadUtil.sleepAtLeastIgnoreInterrupts(),0,3
4433,org.apache.hadoop.ha.HAServiceProtocol.HAServiceState.toString(),0,1
4434,org.apache.hadoop.fs.ByteBufferReadable.read(),0,0
4435,org.apache.hadoop.fs.shell.PathData.compareTo(),0,1
4436,org.apache.hadoop.fs.shell.PathData.equals(),0,1
4437,org.apache.hadoop.fs.shell.PathData.hashCode(),0,1
4438,org.apache.hadoop.fs.shell.CopyCommands.Merge.processArguments(),0,5
4439,org.apache.hadoop.fs.shell.CopyCommands.Merge.processNonexistentPath(),0,1
4440,org.apache.hadoop.security.SecurityUtil.initKrb5CipherSuites(),0,0
4441,org.apache.hadoop.conf.Configuration.isDeprecated(),0,1
4442,org.apache.hadoop.fs.shell.PathData.representsDirectory(),0,1
4443,org.apache.hadoop.security.LdapGroupsMapping.cacheGroupsAdd(),0,1
4444,org.apache.hadoop.security.LdapGroupsMapping.cacheGroupsRefresh(),0,1
4445,org.apache.hadoop.security.LdapGroupsMapping.extractPassword(),1,4
4446,org.apache.hadoop.security.LdapGroupsMapping.getConf(),0,1
4447,org.apache.hadoop.security.LdapGroupsMapping.getDirContext(),0,3
4448,org.apache.hadoop.security.LdapGroupsMapping.getGroups(),0,3
4449,org.apache.hadoop.security.LdapGroupsMapping.setConf(),0,7
4450,org.apache.hadoop.security.token.SecretManager.checkAvailableForRead(),0,1
4451,org.apache.hadoop.ha.HealthMonitor.addCallback(),0,1
4452,org.apache.hadoop.ha.HealthMonitor.createProxy(),2,1
4453,org.apache.hadoop.ha.HealthMonitor.getHealthState(),0,1
4454,org.apache.hadoop.ha.HealthMonitor.getLastServiceState(),0,0
4455,org.apache.hadoop.ha.HealthMonitor.getProxy(),0,1
4456,org.apache.hadoop.ha.HealthMonitor.isAlive(),0,1
4457,org.apache.hadoop.ha.HealthMonitor.join(),0,1
4458,org.apache.hadoop.ha.HealthMonitor.main(),0,0
4459,org.apache.hadoop.ha.HealthMonitor.removeCallback(),0,1
4460,org.apache.hadoop.ha.HealthMonitor.shutdown(),0,1
4461,org.apache.hadoop.ha.HealthMonitor.start(),0,1
4462,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.getUnderlyingProxyObject(),0,1
4463,org.apache.hadoop.ha.HealthMonitor.Callback.enteredState(),0,0
4464,org.apache.hadoop.ha.HealthMonitor.getLastServiceStatus(),0,1
4465,org.apache.hadoop.ha.protocolPB.HAServiceProtocolClientSideTranslatorPB.getServiceStatus(),0,3
4466,org.apache.hadoop.ha.HAServiceStatus.getNotReadyReason(),0,1
4467,org.apache.hadoop.ha.HAServiceStatus.getState(),0,1
4468,org.apache.hadoop.ha.HAServiceStatus.isReadyToBecomeActive(),0,1
4469,org.apache.hadoop.ha.HAServiceStatus.setNotReadyToBecomeActive(),0,1
4470,org.apache.hadoop.ha.HAServiceStatus.setReadyToBecomeActive(),0,1
4471,org.apache.hadoop.ha.protocolPB.HAServiceProtocolServerSideTranslatorPB.getServiceStatus(),0,6
4472,org.apache.hadoop.ha.HAServiceProtocol.getServiceStatus(),0,0
4473,org.apache.hadoop.net.TableMapping.getConf(),0,1
4474,org.apache.hadoop.net.TableMapping.setConf(),0,1
4475,org.apache.hadoop.ha.ActiveStandbyElector.ActiveStandbyElectorCallback.fenceOldActive(),0,0
4476,org.apache.hadoop.ha.ActiveStandbyElector.ensureParentZNode(),0,5
4477,org.apache.hadoop.ha.ActiveStandbyElector.parentZNodeExists(),0,2
4478,org.apache.hadoop.ha.HAServiceTarget.checkFencingConfigured(),0,0
4479,org.apache.hadoop.ha.HAServiceTarget.getAddress(),0,0
4480,org.apache.hadoop.ha.HAServiceTarget.getFencer(),0,0
4481,org.apache.hadoop.ha.HAServiceTarget.getProxy(),0,1
4482,org.apache.hadoop.ha.HAAdmin.resolveTarget(),0,0
4483,org.apache.hadoop.ha.ActiveStandbyElector.allowSessionReestablishmentForTests(),0,1
4484,org.apache.hadoop.ha.ActiveStandbyElector.getZKSessionIdForTests(),0,2
4485,org.apache.hadoop.ha.ActiveStandbyElector.preventSessionReestablishmentForTests(),0,1
4486,org.apache.hadoop.ha.ActiveStandbyElector.processWatchEvent(),0,14
4487,org.apache.hadoop.ha.ActiveStandbyElector.clearParentZNode(),0,2
4488,org.apache.hadoop.ha.ActiveStandbyElector.getStateForTests(),0,1
4489,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.becomeActive(),0,1
4490,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.becomeStandby(),0,1
4491,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.enterNeutralMode(),0,1
4492,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.fenceOldActive(),1,1
4493,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.notifyFatalError(),0,1
4494,org.apache.hadoop.util.ToolRunner.confirmPrompt(),0,6
4495,org.apache.hadoop.ha.ZKFailoverController.dataToTarget(),0,0
4496,org.apache.hadoop.ha.ZKFailoverController.getConf(),0,0
4497,org.apache.hadoop.ha.ZKFailoverController.getElectorForTests(),0,1
4498,org.apache.hadoop.ha.ZKFailoverController.getLastHealthState(),0,1
4499,org.apache.hadoop.ha.ZKFailoverController.getLocalTarget(),0,1
4500,org.apache.hadoop.ha.ZKFailoverController.run(),1,3
4501,org.apache.hadoop.ha.ZKFailoverController.setConf(),0,0
4502,org.apache.hadoop.ha.ZKFailoverController.targetToData(),0,0
4503,org.apache.hadoop.ha.ZKFailoverController.HealthCallbacks.enteredState(),2,1
4504,org.apache.hadoop.ha.FailoverController.tryGracefulFence(),0,4
4505,org.apache.hadoop.ha.HAAdmin.setConf(),0,2
4506,org.apache.hadoop.net.NetUtils.getIPs(),0,5
4507,org.apache.hadoop.net.NetUtils.isValidSubnet(),0,2
4508,org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier.getOwner(),0,1
4509,org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier.getRealUser(),0,1
4510,org.apache.hadoop.ha.FailoverController.getGracefulFenceTimeout(),0,1
4511,org.apache.hadoop.ha.FailoverController.getRpcTimeoutToNewActive(),0,1
4512,org.apache.hadoop.ha.HAServiceTarget.addFencingParameters(),0,1
4513,org.apache.hadoop.ha.HAServiceTarget.getFencingParameters(),0,1
4514,org.apache.hadoop.fs.FilterFileSystem.getContentSummary(),0,0
4515,org.apache.hadoop.fs.FilterFileSystem.getServerDefaults(),0,1
4516,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.getContentSummary(),1,1
4517,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.getDefaultBlockSize(),0,1
4518,org.apache.hadoop.fs.viewfs.ChRootedFileSystem.getDefaultReplication(),0,1
4519,org.apache.hadoop.fs.viewfs.ViewFileSystem.getContentSummary(),0,1
4520,org.apache.hadoop.fs.viewfs.ViewFileSystem.getDefaultBlockSize(),0,2
4521,org.apache.hadoop.fs.viewfs.ViewFileSystem.getDefaultReplication(),0,2
4522,org.apache.hadoop.fs.viewfs.ViewFileSystem.getServerDefaults(),0,2
4523,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.getDefaultBlockSize(),0,1
4524,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.getDefaultReplication(),0,1
4525,org.apache.hadoop.fs.viewfs.ViewFileSystem.InternalDirOfViewFs.getServerDefaults(),0,1
4526,org.apache.hadoop.fs.viewfs.NotInMountpointException.getMessage(),0,1
4527,org.apache.hadoop.util.VersionUtil.compareVersions(),1,1
4528,org.apache.hadoop.conf.Configuration.getSocketAddr(),0,1
4529,org.apache.hadoop.conf.Configuration.IntegerRanges.isEmpty(),0,1
4530,org.apache.hadoop.conf.Configuration.IntegerRanges.iterator(),0,1
4531,org.apache.hadoop.util.ProtoUtil.convert(),0,4
4532,org.apache.hadoop.util.ProtoUtil.makeRpcPayloadHeader(),0,0
4533,org.apache.hadoop.fs.FileSystem.getFileSystemClass(),0,5
4534,org.apache.hadoop.fs.FileSystem.getScheme(),0,1
4535,org.apache.hadoop.fs.ftp.FTPFileSystem.getScheme(),0,1
4536,org.apache.hadoop.fs.kfs.KosmosFileSystem.getScheme(),0,0
4537,org.apache.hadoop.fs.s3.S3FileSystem.getScheme(),0,0
4538,org.apache.hadoop.fs.s3native.NativeS3FileSystem.getScheme(),0,0
4539,org.apache.hadoop.fs.viewfs.ViewFileSystem.getScheme(),0,1
4540,org.apache.hadoop.fs.HarFileSystem.getScheme(),0,1
4541,org.apache.hadoop.fs.LocalFileSystem.getScheme(),0,1
4542,org.apache.hadoop.http.HttpServer.getListenerAddress(),0,0
4543,org.apache.hadoop.http.HttpServer.openListener(),0,0
4544,org.apache.hadoop.util.ShutdownHookManager.addShutdownHook(),0,3
4545,org.apache.hadoop.util.ShutdownHookManager.get(),0,1
4546,org.apache.hadoop.util.ShutdownHookManager.getShutdownHooksInOrder(),0,1
4547,org.apache.hadoop.util.ShutdownHookManager.hasShutdownHook(),0,1
4548,org.apache.hadoop.util.ShutdownHookManager.removeShutdownHook(),0,2
4549,org.apache.hadoop.conf.Configuration.setSocketAddr(),0,1
4550,org.apache.hadoop.conf.Configuration.updateConnectAddr(),0,1
4551,org.apache.hadoop.io.WritableUtils.readVIntInRange(),0,4
4552,org.apache.hadoop.net.SocketIOWithTimeout.setTimeout(),0,1
4553,org.apache.hadoop.net.SocketInputStream.setTimeout(),0,1
4554,org.apache.hadoop.net.SocketInputWrapper.getReadableByteChannel(),0,1
4555,org.apache.hadoop.net.SocketInputWrapper.setTimeout(),0,2
4556,org.apache.hadoop.http.HttpServer.isInstrumentationAccessAllowed(),0,0
4557,org.apache.hadoop.security.SecurityUtil.openSecureHttpConnection(),1,0
4558,org.apache.hadoop.fs.Path.isRoot(),0,1
4559,org.apache.hadoop.security.token.Token.decodeIdentifier(),0,2
4560,org.apache.hadoop.http.HttpServer.userHasAdministratorAccess(),0,0
4561,org.apache.hadoop.fs.viewfs.ViewFileSystem.getCanonicalServiceName(),1,0
4562,org.apache.hadoop.ha.HAServiceTarget.getZKFCAddress(),0,0
4563,org.apache.hadoop.ha.HAServiceTarget.getZKFCProxy(),0,1
4564,org.apache.hadoop.ha.HAServiceTarget.isAutoFailoverEnabled(),0,1
4565,org.apache.hadoop.ha.ActiveStandbyElector.sleepFor(),0,3
4566,org.apache.hadoop.ha.ActiveStandbyElector.terminateConnection(),0,4
4567,org.apache.hadoop.ha.ActiveStandbyElector.toString(),0,2
4568,org.apache.hadoop.ha.ZKFailoverController.ElectorCallbacks.toString(),0,1
4569,org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB.cedeActive(),0,2
4570,org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB.close(),0,1
4571,org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB.getUnderlyingProxyObject(),0,1
4572,org.apache.hadoop.ha.protocolPB.ZKFCProtocolClientSideTranslatorPB.gracefulFailover(),0,2
4573,org.apache.hadoop.ha.protocolPB.ZKFCProtocolServerSideTranslatorPB.cedeActive(),0,2
4574,org.apache.hadoop.ha.protocolPB.ZKFCProtocolServerSideTranslatorPB.getProtocolSignature(),0,2
4575,org.apache.hadoop.ha.protocolPB.ZKFCProtocolServerSideTranslatorPB.getProtocolVersion(),0,1
4576,org.apache.hadoop.ha.protocolPB.ZKFCProtocolServerSideTranslatorPB.gracefulFailover(),0,2
4577,org.apache.hadoop.ha.ZKFailoverController.cedeActive(),0,2
4578,org.apache.hadoop.ha.ZKFailoverController.checkRpcAdminAccess(),0,0
4579,org.apache.hadoop.ha.ZKFailoverController.getPolicyProvider(),0,0
4580,org.apache.hadoop.ha.ZKFailoverController.getRpcAddressToBindTo(),0,0
4581,org.apache.hadoop.ha.ZKFailoverController.getRpcServerForTests(),0,1
4582,org.apache.hadoop.ha.ZKFailoverController.getScopeInsideParentNode(),0,0
4583,org.apache.hadoop.ha.ZKFailoverController.gracefulFailoverToYou(),0,2
4584,org.apache.hadoop.ha.ZKFailoverController.initRPC(),0,1
4585,org.apache.hadoop.ha.ZKFailoverController.loginAsFCUser(),0,0
4586,org.apache.hadoop.ha.ZKFailoverController.startRPC(),0,1
4587,org.apache.hadoop.ha.ZKFCProtocol.cedeActive(),0,0
4588,org.apache.hadoop.ha.ZKFCProtocol.gracefulFailover(),0,0
4589,org.apache.hadoop.ha.ZKFCRpcServer.cedeActive(),0,1
4590,org.apache.hadoop.ha.ZKFCRpcServer.getAddress(),0,1
4591,org.apache.hadoop.ha.ZKFCRpcServer.gracefulFailover(),0,1
4592,org.apache.hadoop.ha.ZKFCRpcServer.start(),0,1
4593,org.apache.hadoop.ha.ZKFCRpcServer.stopAndJoin(),0,1
4594,org.apache.hadoop.ha.HAZKUtil.ZKAuthInfo.getAuth(),0,0
4595,org.apache.hadoop.ha.HAZKUtil.ZKAuthInfo.getScheme(),0,0
4596,org.apache.hadoop.ha.HAServiceProtocol.StateChangeRequestInfo.getSource(),0,1
4597,org.apache.hadoop.ha.HAZKUtil.parseACLs(),0,0
4598,org.apache.hadoop.ha.HAZKUtil.parseAuth(),0,0
4599,org.apache.hadoop.ha.HAZKUtil.resolveConfIndirection(),0,0
4600,org.apache.hadoop.conf.Configuration.getDouble(),0,2
4601,org.apache.hadoop.conf.Configuration.setDouble(),0,1
4602,org.apache.hadoop.io.SequenceFile.Writer.hflush(),0,2
4603,org.apache.hadoop.io.SequenceFile.Writer.hsync(),0,2
4604,org.apache.hadoop.net.NetworkTopology.getLeaves(),0,3
4605,org.apache.hadoop.net.NetworkTopology.getNodeForNetworkLocation(),0,1
4606,org.apache.hadoop.net.NetworkTopology.getRack(),0,1
4607,org.apache.hadoop.net.NetworkTopology.isNodeGroupAware(),0,1
4608,org.apache.hadoop.net.NetworkTopology.isOnSameNodeGroup(),0,1
4609,org.apache.hadoop.net.NetworkTopology.isSameParents(),0,1
4610,org.apache.hadoop.net.NetworkTopology.swap(),0,0
4611,org.apache.hadoop.net.NetworkTopology.InnerNode.add(),0,0
4612,org.apache.hadoop.net.NetworkTopology.InnerNode.areChildrenLeaves(),0,0
4613,org.apache.hadoop.net.NetworkTopology.InnerNode.createParentNode(),0,0
4614,org.apache.hadoop.net.NetworkTopology.InnerNode.getChildren(),0,0
4615,org.apache.hadoop.net.NetworkTopology.InnerNode.getLeaf(),0,0
4616,org.apache.hadoop.net.NetworkTopology.InnerNode.getNumOfChildren(),0,0
4617,org.apache.hadoop.net.NetworkTopology.InnerNode.getNumOfLeaves(),0,0
4618,org.apache.hadoop.net.NetworkTopology.InnerNode.isAncestor(),0,0
4619,org.apache.hadoop.net.NetworkTopology.InnerNode.isParent(),0,0
4620,org.apache.hadoop.net.NetworkTopology.InnerNode.isRack(),0,0
4621,org.apache.hadoop.net.NetworkTopology.InnerNode.remove(),0,0
4622,org.apache.hadoop.io.IOUtils.writeFully(),0,2
4623,org.apache.hadoop.io.retry.RetryPolicies.RetryLimited.equals(),0,3
4624,org.apache.hadoop.io.retry.RetryPolicies.RetryLimited.hashCode(),0,1
4625,org.apache.hadoop.io.retry.RetryPolicies.RetryLimited.toString(),0,2
4626,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.equals(),0,3
4627,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.hashCode(),0,1
4628,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.parseCommaSeparatedString(),0,6
4629,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.shouldRetry(),0,2
4630,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.toString(),0,2
4631,org.apache.hadoop.io.retry.RetryPolicies.MultipleLinearRandomRetry.Pair.toString(),0,1
4632,org.apache.hadoop.io.retry.RetryPolicy.RetryAction.toString(),0,1
4633,org.apache.hadoop.fs.DelegationTokenRenewer.addRenewAction(),0,3
4634,org.apache.hadoop.fs.DelegationTokenRenewer.run(),0,5
4635,org.apache.hadoop.fs.DelegationTokenRenewer.Renewable.getRenewToken(),0,0
4636,org.apache.hadoop.fs.DelegationTokenRenewer.Renewable.setDelegationToken(),0,0
4637,org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier.writeImpl(),0,1
4638,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.add(),1,9
4639,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.getNodeForNetworkLocation(),0,3
4640,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.getNodeGroup(),0,5
4641,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.getRack(),0,4
4642,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.isNodeGroupAware(),0,1
4643,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.isOnSameNodeGroup(),0,2
4644,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.isOnSameRack(),0,2
4645,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.pseudoSortByDistance(),0,0
4646,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.remove(),0,7
4647,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.InnerNodeWithNodeGroup.areChildrenLeaves(),0,0
4648,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.InnerNodeWithNodeGroup.createParentNode(),0,0
4649,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.InnerNodeWithNodeGroup.isNodeGroup(),0,3
4650,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.InnerNodeWithNodeGroup.isRack(),0,4
4651,org.apache.hadoop.conf.Configuration.getPropertySource(),0,0
4652,org.apache.hadoop.util.ShutdownHookManager.isShutdownInProgress(),0,1
4653,org.apache.hadoop.http.HttpServer.initSpnego(),0,0
4654,org.apache.hadoop.util.ServletUtil.parseLongParam(),0,2
4655,org.apache.hadoop.net.NetworkTopology.getFirstHalf(),0,1
4656,org.apache.hadoop.net.NetworkTopology.getLastHalf(),0,1
4657,org.apache.hadoop.net.NetworkTopology.InnerNode.isLeafParent(),0,0
4658,org.apache.hadoop.net.NetworkTopologyWithNodeGroup.InnerNodeWithNodeGroup.isLeafParent(),0,0
4659,org.apache.hadoop.fs.LocalDirAllocator.removeContext(),0,1
4660,org.apache.hadoop.io.IOUtils.wrappedReadForCompressedData(),0,3
4661,org.apache.hadoop.conf.Configuration.getPropertySources(),0,4
4662,org.apache.hadoop.security.UserGroupInformation.getBestUGI(),0,3
4663,org.apache.hadoop.security.UserGroupInformation.getUGIFromTicketCache(),0,6
4664,org.apache.hadoop.util.ExitUtil.disableSystemExit(),0,1
4665,org.apache.hadoop.util.ExitUtil.terminate(),1,2
4666,org.apache.hadoop.util.ExitUtil.terminateCalled(),0,1
4667,org.apache.hadoop.metrics2.lib.MetricsRegistry.newQuantiles(),0,2
4668,org.apache.hadoop.metrics2.lib.MutableQuantiles.add(),2,1
4669,org.apache.hadoop.metrics2.lib.MutableQuantiles.getInterval(),0,1
4670,org.apache.hadoop.metrics2.lib.MutableQuantiles.snapshot(),0,5
4671,org.apache.hadoop.metrics2.util.SampleQuantiles.clear(),0,1
4672,org.apache.hadoop.metrics2.util.SampleQuantiles.getCount(),0,1
4673,org.apache.hadoop.metrics2.util.SampleQuantiles.getSampleCount(),0,1
4674,org.apache.hadoop.metrics2.util.SampleQuantiles.insert(),0,2
4675,org.apache.hadoop.metrics2.util.SampleQuantiles.snapshot(),0,3
4676,org.apache.hadoop.metrics2.util.Quantile.equals(),0,3
4677,org.apache.hadoop.metrics2.util.Quantile.hashCode(),0,1
4678,org.apache.hadoop.util.Time.monotonicNow(),0,1
4679,org.apache.hadoop.util.Time.now(),0,1
4680,org.apache.hadoop.util.ExitUtil.getFirstExitException(),0,1
4681,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.acceptableCountryWildcard(),0,3
4682,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.check(),0,19
4683,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.countDots(),0,3
4684,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.isIP4Address(),0,4
4685,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.isLocalhost(),1,4
4686,org.apache.hadoop.security.ssl.SSLHostnameVerifier.AbstractVerifier.verify(),0,2
4687,org.apache.hadoop.security.ssl.SSLHostnameVerifier.check(),0,0
4688,org.apache.hadoop.security.ssl.SSLHostnameVerifier.verify(),0,0
4689,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.checkClientTrusted(),0,2
4690,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.checkServerTrusted(),0,2
4691,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.destroy(),0,1
4692,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.getAcceptedIssuers(),0,2
4693,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.getReloadInterval(),0,1
4694,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.init(),0,1
4695,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.loadTrustManager(),0,4
4696,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.needsReload(),0,3
4697,org.apache.hadoop.security.ssl.ReloadingX509TrustManager.run(),0,5
